datetime,value
2023-05-01 06:00:00,1017.800
2023-05-01 07:00:00,1018.200
2023-05-01 08:00:00,1018.800
2023-05-01 09:00:00,1018.900
2023-05-01 10:00:00,1019.200
2023-05-01 11:00:00,1019.400
2023-05-01 12:00:00,1019.800
2023-05-01 13:00:00,1019.900
2023-05-01 14:00:00,1020.100
2023-05-01 15:00:00,1020.400
2023-05-02 02:00:00,1022.000
2023-05-02 06:00:00,1023.300
2023-05-02 07:00:00,1023.500
2023-05-02 08:00:00,1023.800
2023-05-02 09:00:00,1023.500
2023-05-02 10:00:00,1023.300
2023-05-02 11:00:00,1023.400
2023-05-02 12:00:00,1023.300
2023-05-02 13:00:00,1022.900
2023-05-02 14:00:00,1022.200
2023-05-02 15:00:00,1022.700
2023-05-03 02:00:00,1021.800
2023-05-03 06:00:00,1021.900
2023-05-03 07:00:00,1021.800
2023-05-03 08:00:00,1022.100
2023-05-03 09:00:00,1021.900
2023-05-03 10:00:00,1021.500
2023-05-03 11:00:00,1021.200
2023-05-03 12:00:00,1021.100
2023-05-03 13:00:00,1020.900
2023-05-03 14:00:00,1020.600
2023-05-03 15:00:00,1020.300
2023-05-04 02:00:00,1021.300
2023-05-04 06:00:00,1021.600
2023-05-04 07:00:00,1021.600
2023-05-04 08:00:00,1021.100
2023-05-04 09:00:00,1020.400
2023-05-04 10:00:00,1019.300
2023-05-04 11:00:00,1018.800
2023-05-04 12:00:00,1019.000
2023-05-04 13:00:00,1018.700
2023-05-04 14:00:00,1018.700
2023-05-04 15:00:00,1018.600
2023-05-05 06:00:00,1018.700
2023-05-05 07:00:00,1018.500
2023-05-05 08:00:00,1018.700
2023-05-05 09:00:00,1018.900
2023-05-05 10:00:00,1018.500
2023-05-05 11:00:00,1017.800
2023-05-05 12:00:00,1017.400
2023-05-05 13:00:00,1016.700
2023-05-05 14:00:00,1016.500
2023-05-05 15:00:00,1016.400
2023-05-06 00:00:00,1013.800
2023-05-06 06:00:00,1013.000
2023-05-06 07:00:00,1013.900
2023-05-06 08:00:00,1014.100
2023-05-06 09:00:00,1014.200
2023-05-06 10:00:00,1014.100
2023-05-06 11:00:00,1013.900
2023-05-06 12:00:00,1014.100
2023-05-06 13:00:00,1014.300
2023-05-06 14:00:00,1014.300
2023-05-06 15:00:00,1014.600
2023-05-07 06:00:00,1016.600
2023-05-07 07:00:00,1016.900
2023-05-07 08:00:00,1017.600
2023-05-07 09:00:00,1018.000
2023-05-07 10:00:00,1018.200
2023-05-07 11:00:00,1018.500
2023-05-07 12:00:00,1018.600
2023-05-07 13:00:00,1018.400
2023-05-07 14:00:00,1018.500
2023-05-07 15:00:00,1018.800
2023-05-08 06:00:00,1020.600
2023-05-08 07:00:00,1020.500
2023-05-08 08:00:00,1020.600
2023-05-08 09:00:00,1020.300
2023-05-08 10:00:00,1019.800
2023-05-08 11:00:00,1019.400
2023-05-08 12:00:00,1019.000
2023-05-08 13:00:00,1018.600
2023-05-08 14:00:00,1018.500
2023-05-08 15:00:00,1018.500
2023-05-09 02:00:00,1019.700
2023-05-09 06:00:00,1021.100
2023-05-09 07:00:00,1021.300
2023-05-09 08:00:00,1021.300
2023-05-09 09:00:00,1021.100
2023-05-09 10:00:00,1020.900
2023-05-09 11:00:00,1020.800
2023-05-09 12:00:00,1020.900
2023-05-09 13:00:00,1020.400
2023-05-09 14:00:00,1020.400
2023-05-09 15:00:00,1020.500
2023-05-10 06:00:00,1019.800
2023-05-10 07:00:00,1019.800
2023-05-10 08:00:00,1020.100
2023-05-10 09:00:00,1020.300
2023-05-10 10:00:00,1020.300
2023-05-10 11:00:00,1020.400
2023-05-10 12:00:00,1020.600
2023-05-10 13:00:00,1020.300
2023-05-10 14:00:00,1020.000
2023-05-10 15:00:00,1019.900
2023-05-11 06:00:00,1020.400
2023-05-11 07:00:00,1020.800
2023-05-11 08:00:00,1020.900
2023-05-11 09:00:00,1021.000
2023-05-11 10:00:00,1020.800
2023-05-11 11:00:00,1020.500
2023-05-11 12:00:00,1020.300
2023-05-11 13:00:00,1020.100
2023-05-11 14:00:00,1019.900
2023-05-11 15:00:00,1019.700
2023-05-12 00:00:00,1018.200
2023-05-12 02:00:00,1017.900
2023-05-12 06:00:00,1018.300
2023-05-12 07:00:00,1018.800
2023-05-12 08:00:00,1019.100
2023-05-12 09:00:00,1019.300
2023-05-12 10:00:00,1019.300
2023-05-12 11:00:00,1019.500
2023-05-12 12:00:00,1019.500
2023-05-12 13:00:00,1019.500
2023-05-12 14:00:00,1019.700
2023-05-12 15:00:00,1019.700
2023-05-13 00:00:00,1020.900
2023-05-13 06:00:00,1023.000
2023-05-13 07:00:00,1022.700
2023-05-13 08:00:00,1023.200
2023-05-13 09:00:00,1023.400
2023-05-13 10:00:00,1023.200
2023-05-13 11:00:00,1023.000
2023-05-13 12:00:00,1023.300
2023-05-13 13:00:00,1023.300
2023-05-13 14:00:00,1023.500
2023-05-13 15:00:00,1023.400
2023-05-14 06:00:00,1024.700
2023-05-14 07:00:00,1024.400
2023-05-14 08:00:00,1024.300
2023-05-14 09:00:00,1024.400
2023-05-14 10:00:00,1024.100
2023-05-14 11:00:00,1024.100
2023-05-14 12:00:00,1024.100
2023-05-14 13:00:00,1023.600
2023-05-14 14:00:00,1023.200
2023-05-14 15:00:00,1022.700
2023-05-15 03:00:00,1018.400
2023-05-15 06:00:00,1017.700
2023-05-15 07:00:00,1017.400
2023-05-15 08:00:00,1017.100
2023-05-15 09:00:00,1016.700
2023-05-15 10:00:00,1016.600
2023-05-15 11:00:00,1016.400
2023-05-15 12:00:00,1016.000
2023-05-15 13:00:00,1015.900
2023-05-15 14:00:00,1015.300
2023-05-15 15:00:00,1015.200
2023-05-16 06:00:00,1014.200
2023-05-16 07:00:00,1013.900
2023-05-16 08:00:00,1013.700
2023-05-16 09:00:00,1013.200
2023-05-16 10:00:00,1012.700
2023-05-16 11:00:00,1012.400
2023-05-16 12:00:00,1011.800
2023-05-16 13:00:00,1011.400
2023-05-16 14:00:00,1010.900
2023-05-16 15:00:00,1010.600
2023-05-17 06:00:00,1011.300
2023-05-17 07:00:00,1011.600
2023-05-17 08:00:00,1012.000
2023-05-17 09:00:00,1011.900
2023-05-17 10:00:00,1010.600
2023-05-17 11:00:00,1010.700
2023-05-17 12:00:00,1010.400
2023-05-17 13:00:00,1009.500
2023-05-17 14:00:00,1009.200
2023-05-17 15:00:00,1009.000
2023-05-18 06:00:00,1009.700
2023-05-18 07:00:00,1009.900
2023-05-18 08:00:00,1010.100
2023-05-18 09:00:00,1010.200
2023-05-18 10:00:00,1010.600
2023-05-18 11:00:00,1010.900
2023-05-18 12:00:00,1011.200
2023-05-18 13:00:00,1011.300
2023-05-18 14:00:00,1011.600
2023-05-18 15:00:00,1011.500
2023-05-19 06:00:00,1013.500
2023-05-19 07:00:00,1014.000
2023-05-19 08:00:00,1014.300
2023-05-19 09:00:00,1014.600
2023-05-19 10:00:00,1014.700
2023-05-19 11:00:00,1014.800
2023-05-19 12:00:00,1014.700
2023-05-19 13:00:00,1014.700
2023-05-19 14:00:00,1014.900
2023-05-19 15:00:00,1014.900
2023-05-20 06:00:00,1015.100
2023-05-20 07:00:00,1015.000
2023-05-20 08:00:00,1014.800
2023-05-20 09:00:00,1014.900
2023-05-20 10:00:00,1015.100
2023-05-20 11:00:00,1014.700
2023-05-20 12:00:00,1014.400
2023-05-20 13:00:00,1014.300
2023-05-20 14:00:00,1014.000
2023-05-20 15:00:00,1013.200
2023-05-21 00:00:00,
2023-05-21 01:00:00,
2023-05-21 02:00:00,
2023-05-21 03:00:00,
2023-05-21 04:00:00,
2023-05-21 05:00:00,
2023-05-21 06:00:00,1011.600
2023-05-21 07:00:00,1011.300
2023-05-21 08:00:00,1011.000
2023-05-21 09:00:00,1011.000
2023-05-21 10:00:00,1011.000
2023-05-21 11:00:00,1011.100
2023-05-21 12:00:00,1011.200
2023-05-21 13:00:00,1010.600
2023-05-21 14:00:00,1010.300
2023-05-21 15:00:00,1010.000
2023-05-21 16:00:00,
2023-05-21 17:00:00,
2023-05-21 18:00:00,
2023-05-21 19:00:00,
2023-05-21 20:00:00,
2023-05-21 21:00:00,
2023-05-21 22:00:00,
2023-05-21 23:00:00,
2023-05-22 00:00:00,
2023-05-22 01:00:00,
2023-05-22 02:00:00,
2023-05-22 03:00:00,
2023-05-22 04:00:00,
2023-05-22 05:00:00,
2023-05-22 06:00:00,1011.300
2023-05-22 07:00:00,1011.600
2023-05-22 08:00:00,1011.500
2023-05-22 09:00:00,1011.700
2023-05-22 10:00:00,1012.100
2023-05-22 11:00:00,1011.600
2023-05-22 12:00:00,1011.400
2023-05-22 13:00:00,1011.100
2023-05-22 14:00:00,1010.900
2023-05-22 15:00:00,1010.500
2023-05-22 16:00:00,
2023-05-22 17:00:00,
2023-05-22 18:00:00,
2023-05-22 19:00:00,
2023-05-22 20:00:00,
2023-05-22 21:00:00,
2023-05-22 22:00:00,
2023-05-22 23:00:00,
2023-05-23 00:00:00,
2023-05-23 01:00:00,
2023-05-23 02:00:00,
2023-05-23 03:00:00,
2023-05-23 04:00:00,
2023-05-23 05:00:00,
2023-05-23 06:00:00,1011.100
2023-05-23 07:00:00,1011.200
2023-05-23 08:00:00,1011.300
2023-05-23 09:00:00,1011.400
2023-05-23 10:00:00,1011.400
2023-05-23 11:00:00,1011.700
2023-05-23 12:00:00,1011.800
2023-05-23 13:00:00,1012.000
2023-05-23 14:00:00,1011.900
2023-05-23 15:00:00,1011.900
2023-05-23 16:00:00,
2023-05-23 17:00:00,
2023-05-23 18:00:00,
2023-05-23 19:00:00,
2023-05-23 20:00:00,
2023-05-23 21:00:00,
2023-05-23 22:00:00,
2023-05-23 23:00:00,
2023-05-24 00:00:00,
2023-05-24 01:00:00,
2023-05-24 02:00:00,
2023-05-24 03:00:00,
2023-05-24 04:00:00,
2023-05-24 05:00:00,
2023-05-24 06:00:00,1013.800
2023-05-24 07:00:00,1014.200
2023-05-24 08:00:00,1014.100
2023-05-24 09:00:00,1014.400
2023-05-24 10:00:00,1014.700
2023-05-24 11:00:00,1014.800
2023-05-24 12:00:00,1014.700
2023-05-24 13:00:00,1014.300
2023-05-24 14:00:00,1013.900
2023-05-24 15:00:00,1013.600
2023-05-24 16:00:00,
2023-05-24 17:00:00,
2023-05-24 18:00:00,
2023-05-24 19:00:00,
2023-05-24 20:00:00,
2023-05-24 21:00:00,
2023-05-24 22:00:00,
2023-05-24 23:00:00,
2023-05-25 00:00:00,
2023-05-25 01:00:00,
2023-05-25 02:00:00,
2023-05-25 03:00:00,
2023-05-25 04:00:00,
2023-05-25 05:00:00,
2023-05-25 06:00:00,1016.200
2023-05-25 07:00:00,1016.200
2023-05-25 08:00:00,1016.000
2023-05-25 09:00:00,1016.100
2023-05-25 10:00:00,1016.200
2023-05-25 11:00:00,1016.200
2023-05-25 12:00:00,1015.600
2023-05-25 13:00:00,1015.000
2023-05-25 14:00:00,1014.500
2023-05-25 15:00:00,1014.400
2023-05-25 16:00:00,
2023-05-25 17:00:00,
2023-05-25 18:00:00,
2023-05-25 19:00:00,
2023-05-25 20:00:00,
2023-05-25 21:00:00,
2023-05-25 22:00:00,
2023-05-25 23:00:00,
2023-05-26 00:00:00,
2023-05-26 01:00:00,
2023-05-26 02:00:00,
2023-05-26 03:00:00,
2023-05-26 04:00:00,
2023-05-26 05:00:00,
2023-05-26 06:00:00,1014.900
2023-05-26 07:00:00,1014.900
2023-05-26 08:00:00,1014.900
2023-05-26 09:00:00,1014.900
2023-05-26 10:00:00,1014.800
2023-05-26 11:00:00,1014.400
2023-05-26 12:00:00,1013.900
2023-05-26 13:00:00,1013.500
2023-05-26 14:00:00,1013.100
2023-05-26 15:00:00,1013.100
2023-05-26 16:00:00,
2023-05-26 17:00:00,
2023-05-26 18:00:00,
2023-05-26 19:00:00,
2023-05-26 20:00:00,
2023-05-26 21:00:00,
2023-05-26 22:00:00,
2023-05-26 23:00:00,
2023-05-27 00:00:00,
2023-05-27 01:00:00,
2023-05-27 02:00:00,
2023-05-27 03:00:00,
2023-05-27 04:00:00,
2023-05-27 05:00:00,
2023-05-27 06:00:00,1013.700
2023-05-27 07:00:00,1013.800
2023-05-27 08:00:00,1013.600
2023-05-27 09:00:00,1013.700
2023-05-27 10:00:00,1013.300
2023-05-27 11:00:00,1012.900
2023-05-27 12:00:00,1012.600
2023-05-27 13:00:00,1012.300
2023-05-27 14:00:00,1011.900
2023-05-27 15:00:00,1011.900
2023-05-27 16:00:00,
2023-05-27 17:00:00,
2023-05-27 18:00:00,
2023-05-27 19:00:00,
2023-05-27 20:00:00,
2023-05-27 21:00:00,
2023-05-27 22:00:00,
2023-05-27 23:00:00,
2023-05-28 00:00:00,
2023-05-28 01:00:00,
2023-05-28 02:00:00,
2023-05-28 03:00:00,
2023-05-28 04:00:00,
2023-05-28 05:00:00,
2023-05-28 06:00:00,1010.800
2023-05-28 07:00:00,1011.200
2023-05-28 08:00:00,1011.300
2023-05-28 09:00:00,1011.200
2023-05-28 10:00:00,1011.200
2023-05-28 11:00:00,1010.600
2023-05-28 12:00:00,1010.700
2023-05-28 13:00:00,1010.400
2023-05-28 14:00:00,1010.000
2023-05-28 15:00:00,1010.000
2023-05-28 16:00:00,
2023-05-28 17:00:00,
2023-05-28 18:00:00,
2023-05-28 19:00:00,
2023-05-28 20:00:00,
2023-05-28 21:00:00,
2023-05-28 22:00:00,
2023-05-28 23:00:00,
2023-05-29 00:00:00,
2023-05-29 01:00:00,
2023-05-29 02:00:00,
2023-05-29 03:00:00,
2023-05-29 04:00:00,
2023-05-29 05:00:00,
2023-05-29 06:00:00,1010.400
2023-05-29 07:00:00,1010.700
2023-05-29 08:00:00,1010.800
2023-05-29 09:00:00,1011.100
2023-05-29 10:00:00,1010.900
2023-05-29 11:00:00,1010.800
2023-05-29 12:00:00,1010.800
2023-05-29 13:00:00,1010.600
2023-05-29 14:00:00,1010.500
2023-05-29 15:00:00,1010.500
2023-05-29 16:00:00,
2023-05-29 17:00:00,
2023-05-29 18:00:00,
2023-05-29 19:00:00,
2023-05-29 20:00:00,
2023-05-29 21:00:00,
2023-05-29 22:00:00,
2023-05-29 23:00:00,
2023-05-30 00:00:00,
2023-05-30 01:00:00,
2023-05-30 02:00:00,
2023-05-30 03:00:00,
2023-05-30 04:00:00,
2023-05-30 05:00:00,
2023-05-30 06:00:00,1013.300
2023-05-30 07:00:00,1013.400
2023-05-30 08:00:00,1013.700
2023-05-30 09:00:00,1013.900
2023-05-30 10:00:00,1013.800
2023-05-30 11:00:00,1013.700
2023-05-30 12:00:00,1013.600
2023-05-30 13:00:00,1013.500
2023-05-30 14:00:00,1013.500
2023-05-30 15:00:00,1013.600
2023-05-30 16:00:00,
2023-05-30 17:00:00,
2023-05-30 18:00:00,
2023-05-30 19:00:00,
2023-05-30 20:00:00,
2023-05-30 21:00:00,
2023-05-30 22:00:00,
2023-05-30 23:00:00,
2023-05-31 00:00:00,
2023-05-31 01:00:00,
2023-05-31 02:00:00,
2023-05-31 03:00:00,
2023-05-31 04:00:00,
2023-05-31 05:00:00,
2023-05-31 06:00:00,1017.100
2023-05-31 07:00:00,1017.000
2023-05-31 08:00:00,1017.200
2023-05-31 09:00:00,1017.100
2023-05-31 10:00:00,1016.900
2023-05-31 11:00:00,1016.500
2023-05-31 12:00:00,1016.100
2023-05-31 13:00:00,1015.800
2023-05-31 14:00:00,1015.700
2023-05-31 15:00:00,1015.800
2023-05-31 16:00:00,
2023-05-31 17:00:00,
2023-05-31 18:00:00,
2023-05-31 19:00:00,
2023-05-31 20:00:00,
2023-05-31 21:00:00,
2023-05-31 22:00:00,
2023-05-31 23:00:00,
